Matrix size,Eigenvalue 1,Adjusted Eigenvalue,Log(Adjusted Eigenvalue),Log(Eigenvalue 1)
889,0.500000000043689363615796433448907987,4.3689363615796433448907987E-11,-10.35962428122682155162692652083933353424072265625,-0.30102999562603305339081316560623236000537872314453125
890,0.500000000043542302351335842298139302,4.3542302351335842298139302E-11,-10.3610886108474122835332309477962553501129150390625,-0.3010299956261608400609475211240351200103759765625
891,0.500000000043395900370432560334697810,4.3395900370432560334697810E-11,-10.3625512965380917052016229717992246150970458984375,-0.30102999562628796059726710154791362583637237548828125
892,0.500000000043250153982718541772981933,4.3250153982718541772981933E-11,-10.3640123419858500852797078550793230533599853515625,-0.301029995626414581533225600651348941028118133544921875
893,0.500000000043105059522586410464587736,4.3105059522586410464587736E-11,-10.3654717508652947088876317138783633708953857421875,-0.301029995626540591846520555918687023222446441650390625
894,0.500000000042960613348995855001903854,4.2960613348995855001903854E-11,-10.3669295268386942865390665247105062007904052734375,-0.301029995626666047048303198607754893600940704345703125
895,0.500000000042816811845281751669206371,4.2816811845281751669206371E-11,-10.3683856735560393502737497328780591487884521484375,-0.301029995626790947138573528718552552163600921630859375
896,0.500000000042673651418963998166614347,4.2673651418963998166614347E-11,-10.3698401946550955443626662599854171276092529296875,-0.301029995626915347628482777508907020092010498046875
897,0.500000000042531128501559042313101578,4.2531128501559042313101578E-11,-10.37129309376145869237006991170346736907958984375,-0.30102999562703913749572848246316425502300262451171875
898,0.500000000042389239548393085173440174,4.2389239548393085173440174E-11,-10.372744374488608087858665385283529758453369140625,-0.301029995627162427762613106096978299319744110107421875
899,0.500000000042247981038416946079893433,4.2247981038416946079893433E-11,-10.3741940404379651141653084778226912021636962890625,-0.3010299956272850518956829546368680894374847412109375
900,0.500000000042107349474022569723753778,4.2107349474022569723753778E-11,-10.3756420951989394296788304927758872509002685546875,-0.301029995627407231939542953114141710102558135986328125
901,0.500000000041967341380861162004249615,4.1967341380861162004249615E-11,-10.3770885423489875876157384482212364673614501953125,-0.3010299956275288568718906390131451189517974853515625
902,0.500000000041827953307662933624524537,4.1827953307662933624524537E-11,-10.3785333854536627740117182838730514049530029296875,-0.301029995627649871181574781076051294803619384765625
903,0.500000000041689181826058442358114012,4.1689181826058442358114012E-11,-10.3799766280666698747836562688462436199188232421875,-0.301029995627770385890897841818514280021190643310546875
904,0.500000000041551023530401510053422009,4.1551023530401510053422009E-11,-10.3814182737299187664348210091702640056610107421875,-0.30102999562789045651101105249836109578609466552734375
905,0.500000000041413475037593706137975567,4.1413475037593706137975567E-11,-10.3828583259735722776895272545516490936279296875,-0.301029995628009972019611950599937699735164642333984375
906,0.500000000041276532986910377165546284,4.1276532986910377165546284E-11,-10.3842967883161012565551573061384260654449462890625,-0.301029995628128876905549304865417070686817169189453125
907,0.500000000041140194039828208818242845,4.1140194039828208818242845E-11,-10.385733664264339637384182424284517765045166015625,-0.30102999562824728219112557781045325100421905517578125
908,0.500000000041004454879854306578701742,4.1004454879854306578701742E-11,-10.38716895731352707343830843456089496612548828125,-0.30102999562836518787634076943504624068737030029296875
909,0.500000000040869312212356775360000954,4.0869312212356775360000954E-11,-10.38860267094736400395049713551998138427734375,-0.3010299956284825384500436484813690185546875
910,0.500000000040734762764396790181555197,4.0734762764396790181555197E-11,-10.390034808638066721186987706460058689117431640625,-0.30102999562859944493453667746507562696933746337890625
911,0.500000000040600803284562137074048135,4.0600803284562137074048135E-11,-10.391465373846411779368281713686883449554443359375,-0.301029995628715740796366162612685002386569976806640625
912,0.500000000040467430542802213041405137,4.0467430542802213041405137E-11,-10.392894370021789285374325118027627468109130859375,-0.301029995628831648080137028955505229532718658447265625
913,0.500000000040334641330264470019411881,4.0334641330264470019411881E-11,-10.3943218006022508603791720815934240818023681640625,-0.301029995628947000252395582720055244863033294677734375
914,0.500000000040202432459132287911925437,4.0202432459132287911925437E-11,-10.39574766901456115419932757504284381866455078125,-0.3010299956290618528242930551641620695590972900390625
915,0.500000000040070800762464262819395068,4.0070800762464262819395068E-11,-10.3971719786742458069284111843444406986236572265625,-0.30102999562917609477352698377217166125774383544921875
916,0.500000000039939743094034898672952579,3.9939743094034898672952579E-11,-10.3985947329856429632854997180402278900146484375,-0.30102999562929000365585352483321912586688995361328125
917,0.500000000039809256328176685121319311,3.9809256328176685121319311E-11,-10.40001593534194768153611221350729465484619140625,-0.301029995629403301915516522058169357478618621826171875
918,0.500000000039679337359623549459995458,3.9679337359623549459995458E-11,-10.401435589125267000554231344722211360931396484375,-0.3010299956295161560859696692205034196376800537109375
919,0.500000000039549983103355672565713516,3.9549983103355672565713516E-11,-10.402853697706657243315930827520787715911865234375,-0.301029995629628455144910503804567269980907440185546875
920,0.500000000039421190494445647784370901,3.9421190494445647784370901E-11,-10.4042702644461879657455938286148011684417724609375,-0.30102999562974031011464148832601495087146759033203125
921,0.500000000039292956487905978641645929,3.9292956487905978641645929E-11,-10.4056852926929739311390221701003611087799072265625,-0.301029995629851832017465085300500504672527313232421875
922,0.500000000039165278058537894402655838,3.9165278058537894402655838E-11,-10.407098785785233729939136537723243236541748046875,-0.301029995629962687786473907181061804294586181640625
923,0.500000000039038152200781477324376908,3.9038152200781477324376908E-11,-10.4085107470503288595864432863891124725341796875,-0.301029995630073099466272878999006934463977813720703125
924,0.500000000038911575928567083330109960,3.8911575928567083330109960E-11,-10.4099211798048205679378952481783926486968994140625,-0.30102999563018306705686200075433589518070220947265625
925,0.500000000038785546275168047781867030,3.8785546275168047781867030E-11,-10.411330087354503604046840337105095386505126953125,-0.30102999563029253504709004118922166526317596435546875
926,0.500000000038660060293054661297846305,3.8660060293054661297846305E-11,-10.4127374729944666142955611576326191425323486328125,-0.301029995630401503436957000303664244711399078369140625
927,0.500000000038535115053749402387549386,3.8535115053749402387549386E-11,-10.414143340009129445888902409933507442474365234375,-0.301029995630510083248765340613317675888538360595703125
928,0.500000000038410707647683420194995961,3.8410707647683420194995961E-11,-10.415547691672287555775255896151065826416015625,-0.30102999563061805243791013708687387406826019287109375
929,0.500000000038286835184054248402116360,3.8286835184054248402116360E-11,-10.4169505312471653013517425279133021831512451171875,-0.301029995630725688560147546013467945158481597900390625
930,0.500000000038163494790684741749756314,3.8163494790684741749756314E-11,-10.4183518619864567966715185320936143398284912109375,-0.301029995630832825082023873619618825614452362060546875
931,0.500000000038040683613883224690627641,3.8040683613883224690627641E-11,-10.4197516871323738740784392575733363628387451171875,-0.3010299956309394620035391199053265154361724853515625
932,0.500000000037918398818304837267334927,3.7918398818304837267334927E-11,-10.4211500099166851640575259807519614696502685546875,-0.301029995631045654835844516128418035805225372314453125
933,0.500000000037796637586814069033747379,3.7796637586814069033747379E-11,-10.422546833560769385940147913061082363128662109375,-0.301029995631151459090091293546720407903194427490234375
934,0.500000000037675397120348469275474992,3.7675397120348469275474992E-11,-10.4239421612756526513976496062241494655609130859375,-0.301029995631256763743976989644579589366912841796875
935,0.500000000037554674637783519904042409,3.7554674637783519904042409E-11,-10.4253359962620546497191753587685525417327880859375,-0.30102999563136167981980406693764962255954742431640625
936,0.500000000037434467375798664168574078,3.7434467375798664168574078E-11,-10.4267283417104348330894936225377023220062255859375,-0.301029995631465985272967600394622422754764556884765625
937,0.500000000037314772588744476540424727,3.7314772588744476540424727E-11,-10.428119200801038601866821409203112125396728515625,-0.30102999563156995765922374630463309586048126220703125
938,0.500000000037195587548510963268492000,3.7195587548510963268492000E-11,-10.42950857670393105536277289502322673797607421875,-0.3010299956316735414674212734098546206951141357421875
939,0.500000000037076909544396984985592177,3.7076909544396984985592177E-11,-10.4308964725790502825475414283573627471923828125,-0.301029995631776625675257719194632954895496368408203125
940,0.500000000036958735882980787410411276,3.6958735882980787410411276E-11,-10.4322828915762446655435269349254667758941650390625,-0.301029995631879210282733083658968098461627960205078125
941,0.500000000036841063887991633901627920,3.6841063887991633901627920E-11,-10.4336678368353208412599997245706617832183837890625,-0.301029995631981461823301060576341114938259124755859375
942,0.500000000036723890900182523309896567,3.6723890900182523309896567E-11,-10.435051311486081004886727896519005298614501953125,-0.301029995632083269274659187431097961962223052978515625
943,0.500000000036607214277203988531224357,3.6607214277203988531224357E-11,-10.436433318648369095171801745891571044921875,-0.301029995632184632636807464223238639533519744873046875
944,0.500000000036491031393478963455733284,3.6491031393478963455733284E-11,-10.437813861432108097915261168964207172393798828125,-0.3010299956322854963985946596949361264705657958984375
945,0.500000000036375339640078705767313304,3.6375339640078705767313304E-11,-10.4391929429373515603174382704310119152069091796875,-0.30102999563238597158232323636184446513652801513671875
946,0.500000000036260136424599769335904953,3.6260136424599769335904953E-11,-10.44057056625431556540206656791269779205322265625,-0.301029995632486058187993194223963655531406402587890625
947,0.500000000036145419171042014336860526,3.6145419171042014336860526E-11,-10.4419467344634231409372659982182085514068603515625,-0.3010299956325857007044533020234666764736175537109375
948,0.500000000036031185319687644956528528,3.6031185319687644956528528E-11,-10.4433214506353504447133673238568007946014404296875,-0.301029995632684899131703559760353527963161468505859375
949,0.500000000035917432326981265526673595,3.5917432326981265526673595E-11,-10.444694717831058738966021337546408176422119140625,-0.3010299956327837644920464299502782523632049560546875
950,0.500000000035804157665410945777637830,3.5804157665410945777637830E-11,-10.446066539101845904724541469477117061614990234375,-0.301029995632882130252028218819759786128997802734375
951,0.500000000035691358823390284676944634,3.5691358823390284676944634E-11,-10.4474369174893784162350129918195307254791259765625,-0.301029995632980107433951388884452171623706817626953125
952,0.500000000035579033305141465385823409,3.5579033305141465385823409E-11,-10.44880585602573574988127802498638629913330078125,-0.301029995633077696037815940144355408847332000732421875
953,0.500000000035467178630579288492800344,3.5467178630579288492800344E-11,-10.4501733577334494640354023431427776813507080078125,-0.30102999563317478504131941008381545543670654296875
954,0.500000000035355792335196178162506619,3.5355792335196178162506619E-11,-10.45153942562554760797866038046777248382568359375,-0.30102999563327148546676426121848635375499725341796875
955,0.500000000035244871969948149532591819,3.5244871969948149532591819E-11,-10.4529040627055831436109656351618468761444091796875,-0.30102999563336785282530172480619512498378753662109375
956,0.500000000035134415101141730230921306,3.5134415101141730230921306E-11,-10.454267271967690788869731477461755275726318359375,-0.30102999563346377609462933833128772675991058349609375
957,0.500000000035024419310321823165674411,3.5024419310321823165674411E-11,-10.455629056396606557655104552395641803741455078125,-0.301029995633559366297049564309418201446533203125
958,0.500000000034914882194160508896293249,3.4914882194160508896293249E-11,-10.456989418967726379605664988048374652862548828125,-0.301029995633654567921411171482759527862071990966796875
959,0.500000000034805801364346769544802460,3.4805801364346769544802460E-11,-10.4583483626471291927373385988175868988037109375,-0.3010299956337492144342604660778306424617767333984375
960,0.500000000034697174447477134530933414,3.4697174447477134530933414E-11,-10.4597058903916266814349000924266874790191650390625,-0.301029995633843638902504835641593672335147857666015625
961,0.500000000034588999084947232562754054,3.4588999084947232562754054E-11,-10.46106200514879702723192167468369007110595703125,-0.301029995633937563770388123884913511574268341064453125
962,0.500000000034481272932844246933461854,3.4481272932844246933461854E-11,-10.462416709857020435947561054490506649017333984375,-0.30102999563403110006021279332344420254230499267578125
963,0.500000000034373993661840260359448358,3.4373993661840260359448358E-11,-10.46377000744552532296438585035502910614013671875,-0.30102999563412435879428130647283978760242462158203125
964,0.500000000034267158957086486209932698,3.4267158957086486209932698E-11,-10.4651219008344202876514827948994934558868408203125,-0.301029995634217117927988738301792182028293609619140625
965,0.500000000034160766518108373036428596,3.4160766518108373036428596E-11,-10.4664723929347331932149245403707027435302734375,-0.301029995634309488483637551325955428183078765869140625
966,0.500000000034054814058701578824409471,3.4054814058701578824409471E-11,-10.467821486648450246548236464150249958038330078125,-0.3010299956344015814835302080609835684299468994140625
967,0.500000000033949299306828804302396981,3.3949299306828804302396981E-11,-10.469169184868547972655505873262882232666015625,-0.301029995634493230394213014733395539224147796630859375
968,0.500000000033844220004517476577140369,3.3844220004517476577140369E-11,-10.470515490479041176286045811139047145843505859375,-0.30102999563458443521568597134319134056568145751953125
969,0.500000000033739573907758276894727430,3.3739573907758276894727430E-11,-10.471860406355009587286986061371862888336181640625,-0.301029995634675362481402771663852035999298095703125
970,0.500000000033635358786404505957845195,3.3635358786404505957845195E-11,-10.4732039353626387168105793534778058528900146484375,-0.301029995634765956680212184437550604343414306640625
971,0.500000000033531572424072274225160036,3.3531572424072274225160036E-11,-10.474546080359257160807828768156468868255615234375,-0.30102999563485599576750928463297896087169647216796875
972,0.500000000033428212618041514950851187,3.3428212618041514950851187E-11,-10.475886844193372127165275742299854755401611328125,-0.301029995634945757299050228539272211492061614990234375
973,0.500000000033325277179157809939247037,3.3325277179157809939247037E-11,-10.4772262297047067391986274742521345615386962890625,-0.301029995635035241274835016156430356204509735107421875
974,0.500000000033222763931735018557904582,3.3222763931735018557904582E-11,-10.4785642397242337864327055285684764385223388671875,-0.301029995635124281161409953710972331464290618896484375
975,0.500000000033120670713458707863144565,3.3120670713458707863144565E-11,-10.4799008770742148044519126415252685546875,-0.301029995635212987981077503718552179634571075439453125
976,0.500000000033018995375290369909021875,3.3018995375290369909021875E-11,-10.481236144568232049323341925628483295440673828125,-0.301029995635301250711535203663515858352184295654296875
977,0.500000000032917735781372424843842224,3.2917735781372424843842224E-11,-10.4825700450112275774472436751239001750946044921875,-0.301029995635389180375085516061517409980297088623046875
978,0.500000000032816889808934000020054943,3.2816889808934000020054943E-11,-10.4839025811995352199801345705054700374603271484375,-0.30102999563547683248287967217038385570049285888671875
979,0.500000000032716455348197475542831082,3.2716455348197475542831082E-11,-10.4852337559209214390421038842760026454925537109375,-0.30102999563556398499031274695880711078643798828125
980,0.500000000032616430302285794782124969,3.2616430302285794782124969E-11,-10.4865635719546137494262438849546015262603759765625,-0.30102999563565091545314089671592228114604949951171875
981,0.500000000032516812587130527712516892,3.2516812587130527712516892E-11,-10.4878920320713380220922772423364222049713134765625,-0.30102999563573751284906165892607532441616058349609375
982,0.500000000032417600131380683843328371,3.2417600131380683843328371E-11,-10.4892191390333540113033450325019657611846923828125,-0.301029995635823610644621339815785177052021026611328125
983,0.500000000032318790876312265042730897,3.2318790876312265042730897E-11,-10.4905448955944908817627947428263723850250244140625,-0.301029995635909430884424864416359923779964447021484375
984,0.500000000032220382775738553144841954,3.2220382775738553144841954E-11,-10.49186930450017740668045007623732089996337890625,-0.3010299956359949735684722327277995645999908447265625
985,0.500000000032122373795921125526158687,3.2122373795921125526158687E-11,-10.4931923684874792712662383564747869968414306640625,-0.3010299956360800166521585197187960147857666015625
986,0.500000000032024761915481591911827901,3.2024761915481591911827901E-11,-10.4945140902851310471532997325994074344635009765625,-0.301029995636164893202391112936311401426792144775390625
987,0.500000000031927545125314044649474639,3.1927545125314044649474639E-11,-10.4958344726135752722484539845027029514312744140625,-0.301029995636249270152262624833383597433567047119140625
988,0.500000000031830721428498219126208220,3.1830721428498219126208220E-11,-10.4971535181849873197279521264135837554931640625,-0.3010299956363333695463779804413206875324249267578125
989,0.500000000031734288840213352405669002,3.1734288840213352405669002E-11,-10.4984712297033180306016220129095017910003662109375,-0.301029995636417135873585948502295650541782379150390625
990,0.500000000031638245387652740104059122,3.1638245387652740104059122E-11,-10.4997876098643150299949411419220268726348876953125,-0.301029995636500569133886529016308486461639404296875
991,0.500000000031542589109938982016785619,3.1542589109938982016785619E-11,-10.501102661355570688783700461499392986297607421875,-0.301029995636583669327279721983359195291996002197265625
992,0.500000000031447318058039906803793202,3.1447318058039906803793202E-11,-10.5024163868565434398760771728120744228363037109375,-0.3010299956366664364537655274034477770328521728515625
993,0.500000000031352430294685178705136322,3.1352430294685178705136322E-11,-10.5037287890385986344199409359134733676910400390625,-0.301029995636748759491041482760920189321041107177734375
994,0.500000000031257923894283569707738498,3.1257923894283569707738498E-11,-10.5050398705650298580849266727454960346221923828125,-0.301029995636830915994863744344911538064479827880859375
995,0.500000000031163796942840898561829777,3.1163796942840898561829777E-11,-10.5063496340911068926970983739010989665985107421875,-0.301029995636912628409476155866286717355251312255859375
996,0.500000000031070047537878627488528235,3.1070047537878627488528235E-11,-10.50765808226409347980734310112893581390380859375,-0.301029995636994118779483642356353811919689178466796875
997,0.500000000030976673788353112334532148,3.0976673788353112334532148E-11,-10.5089652177232881768986771930940449237823486328125,-0.301029995637075220571432510041631758213043212890625
998,0.500000000030883673814575496171637072,3.0883673814575496171637072E-11,-10.51027104310005455545251606963574886322021484375,-0.301029995637155989296473990179947577416896820068359375
999,0.500000000030791045748132246663291109,3.0791045748132246663291109E-11,-10.5115755610178513990149440360255539417266845703125,-0.30102999563723642495460808277130126953125
1000,0.500000000030698787731806328861938295,3.0698787731806328861938295E-11,-10.5128787740922629012629840872250497341156005859375,-0.3010299956373165830569860190735198557376861572265625
1001,0.500000000030606897919499001049896128,3.0606897919499001049896128E-11,-10.514180684931037745855064713396131992340087890625,-0.30102999563739640809245656782877631485462188720703125
1002,0.500000000030515374476152244740177461,3.0515374476152244740177461E-11,-10.515481296134108646356253302656114101409912109375,-0.30102999563747590006101972903707064688205718994140625
1003,0.500000000030424215577671801920492814,3.0424215577671801920492814E-11,-10.5167806102936349788024017470888793468475341796875,-0.3010299956375550589626755026984028518199920654296875
1004,0.500000000030333419410850831084644376,3.0333419410850831084644376E-11,-10.518078629994025874339058646000921726226806640625,-0.301029995637633940308575120070599950850009918212890625
1005,0.500000000030242984173294169831074352,3.0242984173294169831074352E-11,-10.51937535781197397000141791068017482757568359375,-0.301029995637712433076416118638007901608943939208984375
1006,0.500000000030152908073343195277194955,3.0152908073343195277194955E-11,-10.52067079631648738313742796890437602996826171875,-0.30102999563779075931080342343193478882312774658203125
1007,0.500000000030063189330001285567116758,3.0063189330001285567116758E-11,-10.52196494806891990947406156919896602630615234375,-0.301029995637868641455980878163245506584644317626953125
1008,0.500000000029973826172859868077251032,2.9973826172859868077251032E-11,-10.5232578156229958921130673843435943126678466796875,-0.3010299956379463015565534078632481396198272705078125
1009,0.500000000029884816842025056541186980,2.9884816842025056541186980E-11,-10.524549401524847525024597416631877422332763671875,-0.301029995638023628590218550016288645565509796142578125
1010,0.500000000029796159588044865667236423,2.9796159588044865667236423E-11,-10.525839708313046827470316202379763126373291015625,-0.301029995638100567045825073364540003240108489990234375
1011,0.500000000029707852671837002756248234,2.9707852671837002756248234E-11,-10.5271287385186216312149554141797125339508056640625,-0.3010299956381772279456754404236562550067901611328125
1012,0.500000000029619894364617229716601646,2.9619894364617229716601646E-11,-10.52841649466510176580413826741278171539306640625,-0.30102999563825372231207211370929144322872161865234375
1013,0.500000000029532282947828287781751168,2.9532282947828287781751168E-11,-10.5297029792685403748464523232541978359222412109375,-0.30102999563832977258925893693231046199798583984375
1014,0.500000000029445016713069386838102135,2.9445016713069386838102135E-11,-10.5309881948375458904365586931817233562469482421875,-0.30102999563840560082184083512402139604091644287109375
1015,0.500000000029358093962026242954282184,2.9358093962026242954282184E-11,-10.53227214387330690215094364248216152191162109375,-0.30102999563848109598751534576877020299434661865234375
1016,0.500000000029271513006401673442858188,2.9271513006401673442858188E-11,-10.53355482886962590782786719501018524169921875,-0.301029995638556313597433700124383904039859771728515625
1017,0.500000000029185272167846732302215459,2.9185272167846732302215459E-11,-10.53483625231294951163363293744623661041259765625,-0.301029995638631142629293435675208456814289093017578125
1018,0.500000000029099369777892387693686604,2.9099369777892387693686604E-11,-10.536116416682393293058339622803032398223876953125,-0.30102999563870580512769947745255194604396820068359375
1019,0.500000000029013804177881735958098855,2.9013804177881735958098855E-11,-10.537395324449772004982150974683463573455810546875,-0.301029995638780134559198131682933308184146881103515625
1020,0.500000000028928573718902745182634857,2.8928573718902745182634857E-11,-10.538672978079631548098404891788959503173828125,-0.301029995638854186434940629624179564416408538818359375
1021,0.500000000028843676761721525563845813,2.8843676761721525563845813E-11,-10.5399493800292685108388468506745994091033935546875,-0.30102999563892784973262450876063667237758636474609375
1022,0.500000000028759111676716122515585031,2.8759111676716122515585031E-11,-10.541224532748771025580936111509799957275390625,-0.30102999563900134649685469412361271679401397705078125
1023,0.500000000028674876843810825347597569,2.8674876843810825347597569E-11,-10.5424984386810365322162397205829620361328125,-0.301029995639074565705328723197453655302524566650390625
1024,0.500000000028590970652410989806054924,2.8590970652410989806054924E-11,-10.543771100261803752573541714809834957122802734375,-0.301029995639147340824592902208678424358367919921875
1025,0.500000000028507391501338367529683291,2.8507391501338367529683291E-11,-10.54504251991968288848511292599141597747802734375,-0.3010299956392199494104033874464221298694610595703125
1026,0.500000000028424137798766940525652325,2.8424137798766940525652325E-11,-10.54631270007617871442562318406999111175537109375,-0.301029995639292280440457716395030729472637176513671875
1027,0.500000000028341207962159252650583860,2.8341207962159252650583860E-11,-10.5475816431457243282920899218879640102386474609375,-0.301029995639364333914755889054504223167896270751953125
1028,0.500000000028258600418203240111080619,2.8258600418203240111080619E-11,-10.54884935153570069132911157794296741485595703125,-0.301029995639436054322146674167015589773654937744140625
1029,0.500000000028176313602749546299854278,2.8176313602749546299854278E-11,-10.5501158276464703789088162011466920375823974609375,-0.301029995639507552684932534248218871653079986572265625
1030,0.500000000028094345960749329456763527,2.8094345960749329456763527E-11,-10.5513810738714060022402918548323214054107666015625,-0.3010299956395787734919622380402870476245880126953125
1031,0.500000000028012695946192547120444513,2.8012695946192547120444513E-11,-10.552645092596907971937980619259178638458251953125,-0.301029995639649661232084554285393096506595611572265625
1032,0.500000000027931362022046722088234460,2.7931362022046722088234460E-11,-10.553907886202441801515305996872484683990478515625,-0.301029995639720382438753176757018081843852996826171875
1033,0.500000000027850342660196179809899760,2.7850342660196179809899760E-11,-10.555169457060561200023585115559399127960205078125,-0.301029995639790659556211949166026897728443145751953125
1034,0.500000000027769636341381755564759450,2.7769636341381755564759450E-11,-10.5564298075369347174046197324059903621673583984375,-0.3010299956398607701402170278015546500682830810546875
1035,0.500000000027689241555140968758774863,2.7689241555140968758774863E-11,-10.5576889399903688371296084369532763957977294921875,-0.30102999563993060316846595014794729650020599365234375
1036,0.500000000027609156799748656008703461,2.7609156799748656008703461E-11,-10.5589468567728399506222558557055890560150146484375,-0.3010299956400002141521099474630318582057952880859375
1037,0.500000000027529380582158064500816896,2.7529380582158064500816896E-11,-10.560203560229521002611363655887544155120849609375,-0.301029995640069436557695325973327271640300750732421875
1038,0.500000000027449911417942396656264462,2.7449911417942396656264462E-11,-10.5614590526988028074129033484496176242828369140625,-0.301029995640138492429827010710141621530055999755859375
1039,0.500000000027370747831236805189747376,2.7370747831236805189747376E-11,-10.5627133365123224706394466920755803585052490234375,-0.30102999564020727074620253915782086551189422607421875
1040,0.500000000027291888354680833200280588,2.7291888354680833200280588E-11,-10.5639664139949900345527566969394683837890625,-0.301029995640275827017973142574192024767398834228515625
1041,0.500000000027213331529361298151439690,2.7213331529361298151439690E-11,-10.5652182874650151234163786284625530242919921875,-0.301029995640343994711685127185774035751819610595703125
1042,0.500000000027135075904755610721676797,2.7135075904755610721676797E-11,-10.5664689592339282597777128103189170360565185546875,-0.30102999564041199587194341802387498319149017333984375
1043,0.500000000027057120038675530174471429,2.7057120038675530174471429E-11,-10.5677184316066128388911238289438188076019287109375,-0.301029995640479663965294321315013803541660308837890625
1044,0.500000000026979462497211349196932413,2.6979462497211349196932413E-11,-10.5689667068813282213568527367897331714630126953125,-0.301029995640547165525191530832671560347080230712890625
1045,0.500000000026902101854676506505126810,2.6902101854676506505126810E-11,-10.570213787349729273046250455081462860107421875,-0.30102999564061427850703012154554016888141632080078125
1046,0.500000000026825036693552620271571673,2.6825036693552620271571673E-11,-10.571459675296903668595405179075896739959716796875,-0.301029995640681280466566249742754735052585601806640625
1047,0.500000000026748265604434945314203415,2.6748265604434945314203415E-11,-10.572704373001382549546178779564797878265380859375,-0.30102999564074794935919499039300717413425445556640625
1048,0.500000000026671787185978240881427118,2.6671787185978240881427118E-11,-10.5739478827351778278398342081345617771148681640625,-0.301029995640814396207218806011951528489589691162109375
1049,0.500000000026595600044843053791659196,2.6595600044843053791659196E-11,-10.5751902067638017257422688999213278293609619140625,-0.301029995640880565499486465341760776937007904052734375
1050,0.500000000026519702795642412088114858,2.6519702795642412088114858E-11,-10.576431347346289868482926976867020130157470703125,-0.301029995640946512747149199640261940658092498779296875
1051,0.500000000026444094060888919303514983,2.6444094060888919303514983E-11,-10.5776713067352314823210690519772469997406005859375,-0.30102999564101218243905577764962799847126007080078125
1052,0.500000000026368772470942253616330640,2.6368772470942253616330640E-11,-10.5789100871767853817573268315754830837249755859375,-0.3010299956410775745752061993698589503765106201171875
1053,0.500000000026293736663957066476300165,2.6293736663957066476300165E-11,-10.580147690910717273027330520562827587127685546875,-0.30102999564114274466675169605878181755542755126953125
1054,0.500000000026218985285831272538276139,2.6218985285831272538276139E-11,-10.5813841201704068595290664234198629856109619140625,-0.301029995641207637202541036458569578826427459716796875
1055,0.500000000026144516990154734506405272,2.6144516990154734506405272E-11,-10.5826193771828886980301831499673426151275634765625,-0.301029995641272363204876683084876276552677154541015625
1056,0.500000000026070330438158334935861705,2.6070330438158334935861705E-11,-10.5838534641688664095227068173699080944061279296875,-0.301029995641336756140304942164220847189426422119140625
1057,0.500000000025996424298663432563493515,2.5996424298663432563493515E-11,-10.585086383342741100932471454143524169921875,-0.30102999564140098254227950747008435428142547607421875
1058,0.500000000025922797248031701848143508,2.5922797248031701848143508E-11,-10.5863181369126291286875130026601254940032958984375,-0.30102999564146493138849791648681275546550750732421875
1059,0.500000000025849447970115349276779497,2.5849447970115349276779497E-11,-10.587548727080392296784339123405516147613525390625,-0.30102999564152865819011140047223307192325592041015625
1060,0.500000000025776375156207707514545392,2.5776375156207707514545392E-11,-10.58877815604166272578368079848587512969970703125,-0.301029995641592107435968728168518282473087310791015625
1061,0.500000000025703577504994196904008015,2.5703577504994196904008015E-11,-10.590006425985858840022046933881938457489013671875,-0.301029995641655390148372362091322429478168487548828125
1062,0.500000000025631053722503662582661913,2.5631053722503662582661913E-11,-10.591233539096212012964315363205969333648681640625,-0.301029995641718339793868608467164449393749237060546875
1063,0.500000000025558802522060070287744774,2.5558802522060070287744774E-11,-10.5924594975497949889131632517091929912567138671875,-0.30102999564178112290591116106952540576457977294921875
1064,0.500000000025486822624234571828783951,2.5486822624234571828783951E-11,-10.5936843035175343175069428980350494384765625,-0.3010299956418436284621975573827512562274932861328125
1065,0.500000000025415112756797923415998493,2.5415112756797923415998493E-11,-10.5949079591642476572133091394789516925811767578125,-0.30102999564190591197387902866466902196407318115234375
1066,0.500000000025343671654673266463713916,2.5343671654673266463713916E-11,-10.59613046664865265711341635324060916900634765625,-0.301029995641967917929804343657451681792736053466796875
1067,0.500000000025272498059889259273338500,2.5272498059889259273338500E-11,-10.5973518281233989313250276609323918819427490234375,-0.30102999564202981286342719613458029925823211669921875
1068,0.500000000025201590721533558808253919,2.5201590721533558808253919E-11,-10.5985720457350875989277483313344419002532958984375,-0.301029995642091374730142661064746789634227752685546875
1069,0.500000000025130948395706651506335336,2.5130948395706651506335336E-11,-10.599791121624292600245098583400249481201171875,-0.301029995642152770063404432221432216465473175048828125
1070,0.500000000025060569845476027972495634,2.5060569845476027972495634E-11,-10.6010090579255855658402651897631585597991943359375,-0.301029995642213832329758815831155516207218170166015625
1071,0.500000000024990453840830702058868238,2.4990453840830702058868238E-11,-10.6022258567675589091550136799924075603485107421875,-0.301029995642274783573810736925224773585796356201171875
1072,0.500000000024920599158636063794124383,2.4920599158636063794124383E-11,-10.6034415202728471427917611435987055301666259765625,-0.301029995642335401750955270472331903874874114990234375
1073,0.500000000024851004582589074582201669,2.4851004582589074582201669E-11,-10.6046560505581464184388096327893435955047607421875,-0.301029995642395908905797341503784991800785064697265625
1074,0.500000000024781668903173790914390476,2.4781668903173790914390476E-11,-10.605869449734239395866097765974700450897216796875,-0.30102999564245613850488325624610297381877899169921875
